Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2520","Cereals, Other","2017","2017","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2520","Cereals, Other","2018","2018","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2520","Cereals, Other","2019","2019","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2520","Cereals, Other","2020","2020","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2520","Cereals, Other","2021","2021","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5511","Production","S2531","Potatoes and products","2017","2017","1000 t","589","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5511","Production","S2531","Potatoes and products","2018","2018","1000 t","488","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5511","Production","S2531","Potatoes and products","2019","2019","1000 t","702","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5511","Production","S2531","Potatoes and products","2020","2020","1000 t","665","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5511","Production","S2531","Potatoes and products","2021","2021","1000 t","614","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2531","Potatoes and products","2017","2017","1000 t","41","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2531","Potatoes and products","2018","2018","1000 t","78","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2531","Potatoes and products","2019","2019","1000 t","80","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2531","Potatoes and products","2020","2020","1000 t","63","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2531","Potatoes and products","2021","2021","1000 t","81","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2531","Potatoes and products","2017","2017","1000 t","20","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2531","Potatoes and products","2018","2018","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2531","Potatoes and products","2019","2019","1000 t","14","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2531","Potatoes and products","2020","2020","1000 t","9","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2531","Potatoes and products","2021","2021","1000 t","15","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2580","Olive Oil","2017","2017","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2580","Olive Oil","2018","2018","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2580","Olive Oil","2019","2019","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2580","Olive Oil","2020","2020","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2580","Olive Oil","2021","2021","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2580","Olive Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2580","Olive Oil","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2580","Olive Oil","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2580","Olive Oil","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2580","Olive Oil","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5511","Production","S2605","Vegetables, other","2017","2017","1000 t","968","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5511","Production","S2605","Vegetables, other","2018","2018","1000 t","759","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5511","Production","S2605","Vegetables, other","2019","2019","1000 t","700","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5511","Production","S2605","Vegetables, other","2020","2020","1000 t","683","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5511","Production","S2605","Vegetables, other","2021","2021","1000 t","722","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2605","Vegetables, other","2017","2017","1000 t","60","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2605","Vegetables, other","2018","2018","1000 t","58","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2605","Vegetables, other","2019","2019","1000 t","74","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2605","Vegetables, other","2020","2020","1000 t","99","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2605","Vegetables, other","2021","2021","1000 t","114","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2605","Vegetables, other","2017","2017","1000 t","166","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2605","Vegetables, other","2018","2018","1000 t","178","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2605","Vegetables, other","2019","2019","1000 t","180","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2605","Vegetables, other","2020","2020","1000 t","163","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2605","Vegetables, other","2021","2021","1000 t","161","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2630","Coffee and products","2017","2017","1000 t","79","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2630","Coffee and products","2018","2018","1000 t","113","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2630","Coffee and products","2019","2019","1000 t","123","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2630","Coffee and products","2020","2020","1000 t","127","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2630","Coffee and products","2021","2021","1000 t","136","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2630","Coffee and products","2017","2017","1000 t","26","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2630","Coffee and products","2018","2018","1000 t","30","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2630","Coffee and products","2019","2019","1000 t","32","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2630","Coffee and products","2020","2020","1000 t","33","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2630","Coffee and products","2021","2021","1000 t","38","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5511","Production","S2735","Meat, Other","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5511","Production","S2735","Meat, Other","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5511","Production","S2735","Meat, Other","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5511","Production","S2735","Meat, Other","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5511","Production","S2735","Meat, Other","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2735","Meat, Other","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2735","Meat, Other","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2735","Meat, Other","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2735","Meat, Other","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5611","Import Quantity","S2735","Meat, Other","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2735","Meat, Other","2017","2017","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2735","Meat, Other","2018","2018","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2735","Meat, Other","2019","2019","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2735","Meat, Other","2020","2020","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","688","Serbia","5911","Export Quantity","S2735","Meat, Other","2021","2021","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2807","Rice and products","2017","2017","1000 t","10","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2807","Rice and products","2018","2018","1000 t","12","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2807","Rice and products","2019","2019","1000 t","8","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2807","Rice and products","2020","2020","1000 t","13","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2807","Rice and products","2021","2021","1000 t","9","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5911","Export Quantity","S2807","Rice and products","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2520","Cereals, Other","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2520","Cereals, Other","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2520","Cereals, Other","2019","2019","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2520","Cereals, Other","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2520","Cereals, Other","2021","2021","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2531","Potatoes and products","2017","2017","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2531","Potatoes and products","2018","2018","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2531","Potatoes and products","2019","2019","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2531","Potatoes and products","2020","2020","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2531","Potatoes and products","2021","2021","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2580","Olive Oil","2017","2017","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2580","Olive Oil","2018","2018","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2580","Olive Oil","2019","2019","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2580","Olive Oil","2020","2020","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2580","Olive Oil","2021","2021","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5911","Export Quantity","S2580","Olive Oil","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5511","Production","S2605","Vegetables, other","2017","2017","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5511","Production","S2605","Vegetables, other","2018","2018","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5511","Production","S2605","Vegetables, other","2019","2019","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5511","Production","S2605","Vegetables, other","2020","2020","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5511","Production","S2605","Vegetables, other","2021","2021","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2605","Vegetables, other","2017","2017","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2605","Vegetables, other","2018","2018","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2605","Vegetables, other","2019","2019","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2605","Vegetables, other","2020","2020","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","690","Seychelles","5611","Import Quantity","S2605","Vegetables, other","2021","2021","1000 t","9","I","Imputed value"
